Tick PD1 PD2 PD3
3078 051 001 195
3079 038 000 195
3080 027 000 195
3081 019 000 195
3082 013 000 195
3083 009 000 195
3084 008 000 195
3085 009 000 195
3086 011 000 195
3087 015 000 195
3088 020 000 195
3089 026 000 195
3090 033 000 195
3091 041 000 195
3092 050 000 195
3093 060 000 195
3094 071 000 195
3095 083 000 195
3096 095 000 195
3097 107 000 195
3098 118 000 194
3099 130 000 195
3100 142 000 195
3101 153 000 195
3102 164 000 195
3103 174 000 195
3104 183 000 195
3105 191 000 195
3106 196 000 195
3107 196 000 195
3108 196 000 195
3109 196 000 195
3110 196 000 195
3111 196 000 195
3112 196 000 195
3113 196 000 195
3114 196 000 195
3115 196 000 195
3116 196 000 195
3117 196 000 194
3118 195 000 186
3119 183 000 177
3120 169 000 166
3121 155 000 154
3122 142 000 140
3123 132 000 127
3124 124 000 113
3125 119 000 101
3126 117 000 088
3127 115 000 076
3128 114 000 064
3129 114 000 054
3130 114 000 044
3131 114 000 036
3132 114 000 028
3133 115 000 022
3134 117 000 017
3135 120 000 012
3136 125 000 009
3137 131 000 007
3138 139 000 005
3139 147 000 003
3140 155 000 002
3141 164 000 001
3142 172 000 000
3143 180 000 000
3144 187 000 000
3145 195 000 000
3146 195 000 000
3147 195 000 000
3148 195 000 000
3149 195 000 000
3150 195 000 000
3151 195 000 000
3152 195 000 000
3153 195 000 000
3154 195 000 000
3155 195 000 000
3156 195 000 000
3157 195 000 000
3158 195 000 000
3159 195 000 000
3160 195 000 000
3161 192 000 000
3162 181 000 000
3163 169 000 000
3164 156 000 000
3165 143 000 000
3166 132 000 000
3167 123 000 000
3168 117 000 000
3169 113 000 000
3170 112 000 000
3171 111 000 000
3172 110 000 000
3173 110 000 000
3174 110 000 000
3175 111 000 000
3176 113 000 000
3177 117 000 000
3178 124 000 000
3179 133 000 000
3180 143 000 000
3181 153 001 000
3182 165 002 000
3183 177 002 000
3184 186 003 000
3185 195 004 000
3186 195 006 000
3187 195 008 000
3188 195 010 000
3189 195 013 000
3190 195 018 000
3191 195 023 000
3192 195 029 000
3193 195 035 000
3194 195 042 000
3195 195 050 000
3196 195 059 000
3197 195 068 000
3198 195 078 000
3199 195 088 000
3200 195 098 000
3201 195 110 000
3202 195 121 000
3203 188 132 000
3204 179 143 000
3205 170 154 000
3206 160 164 000
3207 150 173 000
3208 141 180 000
3209 132 187 000
3210 125 193 000
3211 120 196 000
3212 117 196 000
3213 116 196 000
3214 115 196 000
3215 115 196 000
3216 115 196 000
3217 116 196 000
3218 117 196 000
3219 120 196 000
3220 128 196 000
3221 138 196 000
3222 151 196 000
3223 164 196 000
3224 175 196 000
3225 182 196 000
3226 183 196 000
3227 180 196 000
3228 174 196 000
3229 165 196 000
3230 156 196 000
3231 147 196 000
3232 137 196 000
3233 128 196 000
3234 118 196 000
3235 108 196 000
3236 098 196 000
3237 088 196 000
3238 077 196 000
3239 065 196 000
3240 054 195 000
3241 044 196 000
3242 034 196 000
3243 027 195 000
3244 020 195 000
3245 015 195 000
3246 011 196 000
3247 007 195 000
3248 005 195 000
3249 003 195 000
3250 002 195 000
3251 001 195 000
3252 001 195 000
3253 000 195 000
3254 000 195 000
3255 000 195 000
3256 000 194 000
3257 000 190 000
3258 000 186 000
3259 000 181 000
3260 002 175 000
3261 004 167 000
3262 009 156 000
3263 016 144 000
3264 026 130 000
3265 039 113 000
3266 055 096 000
3267 071 078 000
3268 085 060 000
3269 097 044 000
3270 105 030 000
3271 111 020 000
3272 114 012 000
3273 115 006 000
3274 114 003 000
3275 110 001 000
3276 103 000 000
3277 093 000 000
3278 080 000 000
3279 064 000 000
3280 048 000 000
3281 034 000 000
3282 022 000 000
3283 014 000 000
3284 008 000 000
3285 005 000 000
3286 006 000 002
3287 008 000 004
3288 013 000 007
3289 019 000 011
3290 028 000 017
3291 038 000 023
3292 050 000 031
3293 064 000 039
3294 079 000 049
3295 098 000 059
3296 117 000 070
3297 135 000 082
3298 152 000 094
3299 168 000 105
3300 182 000 116
3301 194 000 127
3302 195 000 138
3303 196 000 147
3304 196 000 156
3305 196 000 164
3306 196 000 171
3307 196 000 177
3308 196 000 183
3309 196 000 187
3310 196 000 191
3311 196 000 195
3312 196 000 195
3313 196 000 195
3314 196 000 195
3315 196 000 195
3316 196 000 195
3317 196 000 195
3318 196 000 195
3319 194 000 195
3320 185 000 195
3321 176 000 195
3322 166 000 195
3323 158 000 195
3324 149 000 195
3325 142 000 195
3326 136 000 195
3327 130 000 195
3328 126 000 195
3329 123 000 195
3330 122 000 195
3331 121 000 195
3332 120 000 195
3333 120 000 195
3334 120 000 195
3335 120 000 195
3336 121 000 195
3337 123 000 195
3338 127 000 195
3339 134 000 195
3340 143 000 195
3341 156 000 195
3342 171 000 195
3343 186 000 195
3344 196 000 195
3345 196 000 195
3346 196 000 195
3347 196 000 195
3348 196 000 195
3349 196 000 195
3350 196 000 195
3351 196 000 195
3352 196 000 195
3353 196 000 195
3354 196 000 195
3355 196 000 195
3356 179 000 195
3357 157 000 195
3358 134 000 195
3359 111 000 195
3360 088 000 195
3361 068 000 195
3362 051 000 195
3363 037 000 195
3364 026 000 195
3365 018 000 195
3366 012 000 195
3367 008 000 195
3368 005 000 195
3369 004 000 195
3370 004 000 195
3371 004 000 195
3372 005 001 195
3373 008 002 195
3374 013 003 195
3375 018 004 195
3376 025 006 195
3377 035 008 195
3378 045 012 195
3379 056 017 195
3380 069 023 195
3381 080 030 195
3382 091 039 195
3383 100 049 195
3384 108 061 195
3385 113 075 195
3386 117 089 195
3387 119 104 195
3388 120 120 195
3389 120 135 196
3390 118 149 196
3391 115 162 196
3392 111 173 196
3393 104 183 196
3394 096 191 196
3395 086 196 196
3396 074 196 196
3397 061 196 196
3398 048 196 196
3399 035 196 196
3400 024 195 196
3401 016 195 196
3402 009 195 196
3403 005 195 196
3404 003 195 196
3405 002 195 195
3406 001 195 189
3407 001 195 182
3408 001 195 173
3409 002 195 163
3410 003 195 151
3411 007 195 137
3412 014 195 123
3413 023 196 109
3414 035 196 094
3415 050 196 080
3416 069 195 067
3417 090 196 054
3418 111 196 043
3419 130 196 034
3420 148 196 026
3421 165 196 019
3422 180 196 014
3423 193 196 010
3424 195 196 007
3425 195 196 005
3426 195 196 003
3427 195 196 002
3428 195 196 001
3429 195 196 001
3430 195 196 000
3431 188 196 000
3432 176 196 000
3433 165 196 000
3434 154 196 000
3435 144 196 000
3436 136 196 000
3437 130 191 000
3438 125 184 000
3439 121 176 000
3440 119 168 000
3441 118 158 000
3442 117 146 000
3443 116 134 000
3444 116 122 000
3445 116 108 000
3446 116 094 000
3447 116 080 000
3448 117 066 000
3449 120 054 000
3450 124 042 000
3451 131 033 000
3452 139 024 000
3453 150 016 000
3454 163 011 000
3455 176 007 000
3456 190 004 002
3457 195 002 004
3458 195 001 007
3459 195 001 012
3460 195 000 019
3461 195 000 027
3462 195 000 036
3463 195 000 047
3464 195 000 060
3465 195 000 073
3466 195 000 087
3467 195 000 099
3468 195 000 111
3469 183 000 123
3470 170 000 134
3471 158 000 145
3472 147 000 155
3473 138 000 163
3474 130 000 170
3475 124 000 177
3476 119 000 182
3477 115 000 187
3478 113 000 191
3479 111 000 195
3480 111 000 195
3481 110 000 195
3482 110 000 195
3483 110 000 195
3484 110 000 195
3485 111 000 195
3486 112 000 195
3487 115 000 195
3488 119 000 195
3489 126 000 195
3490 136 000 195
3491 147 000 195
3492 160 001 195
3493 175 002 195
3494 189 003 195
3495 196 006 195
3496 196 010 195
3497 196 017 195
3498 195 027 195
3499 196 040 195
3500 196 057 195
3501 196 075 195
3502 196 094 195
3503 196 115 195
3504 196 134 196
3505 186 152 196
3506 171 166 196
3507 157 177 196
3508 144 186 196
3509 133 193 196
3510 125 196 196
3511 120 196 196
3512 116 196 196
3513 114 196 196
3514 113 196 196
3515 113 196 196
3516 113 196 196
3517 113 196 196
3518 113 196 196
3519 114 196 196
3520 115 196 196
3521 118 196 196
3522 122 196 196
3523 128 196 196
3524 136 196 196
3525 146 196 196
3526 157 196 196
3527 170 196 196
3528 182 196 196
3529 193 196 196
3530 196 196 196
3531 196 196 196
3532 196 196 196
3533 196 196 196
3534 196 196 196
3535 196 196 196
3536 196 196 196
3537 196 196 196
3538 196 196 196
3539 196 196 196
3540 182 196 196
3541 162 196 196
3542 138 196 196
3543 111 196 196
3544 083 196 196
3545 059 196 196
3546 040 196 196
3547 025 195 196
3548 015 195 196
3549 009 196 196
3550 006 195 196
3551 004 195 196
3552 003 195 196
3553 003 195 196
3554 004 195 196
3555 007 195 196
3556 014 195 196
3557 023 195 196
3558 035 196 196
3559 050 196 196
3560 065 196 196
3561 079 196 196
3562 091 196 196
3563 101 196 196
3564 107 196 192
3565 112 196 186
3566 115 196 180
3567 116 196 172
3568 116 196 163
3569 115 196 153
3570 113 195 143
3571 110 196 132
3572 105 196 121
3573 099 196 110
3574 092 196 099
3575 084 196 088
3576 074 196 078
3577 065 196 068
3578 054 195 059
3579 043 195 050
3580 032 196 042
3581 023 196 034
3582 016 195 027
3583 010 196 021
3584 005 195 016
3585 003 195 012
3586 001 195 009
3587 001 196 006
3588 000 195 004
3589 000 195 003
3590 001 195 002
3591 003 195 001
3592 007 195 000
3593 015 195 000
3594 028 196 000
3595 045 196 000
3596 062 196 000
3597 079 196 000
3598 093 196 000
3599 104 196 000
3600 111 196 000
3601 114 196 000
3602 115 196 000
3603 114 196 000
3604 111 196 000
3605 106 196 000
3606 098 196 000
3607 087 196 000
3608 074 196 000
3609 059 196 000
3610 043 196 002
3611 029 196 003
3612 019 195 006
3613 011 196 010
3614 006 195 015
3615 003 196 022
3616 002 195 030
3617 001 195 039
3618 001 195 050
3619 001 195 060
3620 001 195 070
3621 002 195 082
3622 005 195 093
3623 010 195 103
3624 017 195 114
3625 026 196 125
3626 037 196 135
3627 048 196 145
3628 060 196 154
3629 071 196 163
3630 081 196 170
3631 090 196 177
3632 098 196 182
3633 104 196 187
3634 109 196 192
3635 113 196 195
3636 115 196 196
3637 117 196 196
3638 118 196 196
3639 118 195 196
3640 116 196 196
3641 114 196 196
3642 110 196 196
3643 104 196 196
3644 096 196 196
3645 085 196 196
3646 073 196 196
3647 059 196 196
3648 045 195 196
3649 032 196 196
3650 022 196 196
3651 015 196 196
3652 011 195 196
3653 010 195 196
3654 013 195 196
3655 018 196 196
3656 024 196 196
3657 033 196 196
3658 043 196 196
3659 055 196 196
3660 068 196 196
3661 084 196 196
3662 101 194 196
3663 118 187 196
3664 135 179 196
3665 152 170 196
3666 168 158 196
3667 181 144 196
3668 193 129 196
3669 196 113 195
3670 196 098 195
3671 196 082 195
3672 196 066 195
3673 196 052 195
3674 196 040 195
3675 196 030 195
3676 196 021 195
3677 196 014 195
3678 196 008 195
3679 196 005 195
3680 190 002 195
3681 177 001 195
3682 163 000 195
3683 149 000 195
3684 136 000 195
3685 126 000 195
3686 118 000 195
3687 113 000 195
3688 109 000 195
3689 108 000 195
3690 107 000 195
3691 106 000 195
3692 106 000 195
3693 106 000 195
3694 106 000 195
3695 108 000 195
3696 111 000 195
3697 117 000 195
3698 125 000 194
3699 136 000 195
3700 149 000 195
3701 162 000 195
3702 174 000 195
3703 185 000 195
3704 196 000 195
3705 196 000 195
3706 196 000 195
3707 196 000 195
3708 196 000 195
3709 196 000 195
3710 196 000 195
3711 196 000 195
3712 196 001 195
3713 196 001 195
3714 196 002 195
3715 188 004 195
3716 177 006 195
3717 164 009 195
3718 150 014 195
3719 137 022 195
3720 126 030 195
3721 117 040 195
3722 110 052 191
3723 105 066 185
3724 102 081 179
3725 100 096 171
3726 100 111 163
3727 099 126 153
3728 099 141 143
3729 099 154 132
3730 100 166 121
3731 100 177 109
3732 103 186 097
3733 108 194 086
3734 114 196 075
3735 123 196 064
3736 134 196 054
3737 147 196 044
3738 159 196 036
3739 172 196 028
3740 183 196 022
3741 193 196 016
3742 195 196 012
3743 195 196 008
3744 195 196 006
3745 195 196 004
3746 195 196 003
3747 195 196 002
3748 195 196 001
3749 195 196 001
3750 195 196 000
3751 191 196 000
3752 181 196 000
3753 169 196 000
3754 156 196 000
3755 143 196 000
3756 130 196 000
3757 120 196 000
3758 112 196 000
3759 107 196 000
3760 103 196 000
3761 100 196 000
3762 099 196 000
3763 099 196 000
3764 098 196 000
3765 098 196 000
3766 099 196 000
3767 099 196 001
3768 100 196 001
3769 103 196 001
3770 107 196 002
3771 113 196 002
3772 120 196 003
3773 131 196 004
3774 142 196 005
3775 154 196 007
3776 167 196 010
3777 179 196 014
3778 190 196 019
3779 195 189 026
3780 195 179 033
3781 195 168 042
3782 195 154 053
3783 195 137 065
3784 195 120 078
3785 195 102 092
3786 195 084 106
3787 195 067 119
3788 195 051 132
3789 194 038 145
3790 182 027 157
3791 169 019 167
3792 155 012 176
3793 140 008 183
3794 127 004 189
3795 117 003 194
3796 110 001 195
3797 105 001 195
3798 102 000 195
3799 101 000 195
3800 100 000 195
3801 099 000 195
3802 099 000 195
3803 099 000 195
3804 100 000 195
3805 101 000 195
3806 103 000 195
3807 107 000 195
3808 112 000 195
3809 118 000 195
3810 126 000 195
3811 134 000 195
3812 144 000 195
3813 155 000 195
3814 166 000 195
3815 177 000 195
3816 186 000 195
3817 195 000 195
3818 196 000 195
3819 196 000 195
3820 196 000 195
3821 196 000 195
3822 196 000 195
3823 196 000 195
3824 196 000 195
3825 196 000 195
3826 196 000 195
3827 196 000 195
3828 196 000 195
3829 185 001 195
3830 174 002 195
3831 160 003 195
3832 147 004 194
3833 134 006 189
3834 124 009 182
3835 115 013 174
3836 109 020 165
3837 104 028 155
3838 101 038 144
3839 100 050 133
3840 100 062 121
3841 099 076 109
3842 099 090 097
3843 099 104 085
3844 100 118 075
3845 101 131 066
3846 103 144 057
3847 107 156 048
3848 112 167 041
3849 118 177 034
3850 126 184 028
3851 136 192 023
3852 147 196 018
3853 159 196 014
3854 171 196 011
3855 182 196 009
3856 192 196 007
3857 195 196 006
3858 195 196 005
3859 195 196 004
3860 195 196 003
3861 195 196 002
3862 195 196 002
3863 195 196 001
3864 195 196 001
3865 195 196 000
3866 195 196 000
3867 195 196 000
3868 190 196 000
3869 179 196 000
3870 165 196 000
3871 152 196 000
3872 139 196 000
3873 127 196 000
3874 118 196 000
3875 112 196 000
3876 107 196 000
3877 104 196 000
3878 102 196 000
3879 102 196 000
3880 101 196 000
3881 101 196 000
3882 101 196 000
3883 102 196 000
3884 102 196 000
3885 104 196 000
3886 107 196 000
3887 112 196 000
3888 118 196 000
3889 126 196 000
3890 136 196 000
3891 150 196 000
3892 163 196 000
3893 175 196 000
3894 185 196 000
3895 195 196 000
3896 195 196 000
3897 195 196 000
3898 195 190 000
3899 195 181 000
3900 195 171 000
3901 195 158 000
3902 195 144 000
3903 195 128 000
3904 195 112 000
3905 195 097 000
3906 195 082 000
3907 192 068 000
3908 183 055 000
3909 172 044 000
3910 161 035 000
3911 150 027 000
3912 140 020 000
3913 131 015 000
3914 123 010 000
3915 117 007 000
3916 112 005 000
3917 109 003 000
3918 107 002 000
3919 105 001 000
3920 105 000 000
3921 104 000 000
3922 104 000 000
3923 104 000 000
3924 105 000 000
3925 106 000 000
3926 107 000 000
3927 111 000 000
3928 117 000 000
3929 125 000 000
3930 136 000 000
3931 149 000 000
3932 164 000 000
3933 178 000 000
3934 191 000 000
3935 195 000 000
3936 195 000 000
3937 195 000 000
3938 195 000 000
3939 195 000 000
3940 195 000 000
3941 195 000 000
3942 195 000 000
3943 195 000 000
3944 195 000 000
3945 195 000 000
3946 193 000 000
3947 183 000 000
3948 172 000 000
3949 160 000 000
3950 149 000 000
3951 138 000 000
3952 130 000 000
3953 123 000 000
3954 118 000 000
3955 115 000 000
3956 112 000 000
3957 111 000 000
3958 110 000 000
3959 110 000 000
3960 110 000 000
3961 109 000 000
3962 109 000 000
3963 109 000 000
3964 110 000 000
3965 110 000 000
3966 111 000 000
3967 113 000 000
3968 116 000 000
3969 120 000 000
3970 125 000 000
3971 133 000 000
3972 141 000 000
3973 149 000 000
3974 157 000 000
3975 164 000 000
3976 168 000 000
3977 169 000 000
3978 167 000 000
3979 161 000 000
3980 154 000 000
3981 145 000 000
3982 136 000 000
3983 127 000 000
3984 118 000 000
3985 109 000 000
3986 100 000 000
3987 089 000 000
3988 077 000 000
3989 063 000 000
3990 049 000 000
3991 036 000 000
3992 025 000 000
3993 017 000 000
3994 010 000 000
3995 006 000 000
3996 003 000 000
3997 002 000 000
3998 001 000 000
3999 001 000 000
4000 000 000 000
4001 000 000 000
4002 000 000 000
4003 001 000 000
4004 002 000 000
4005 003 000 000
4006 006 000 000
4007 010 000 000
4008 015 000 000
4009 021 000 000
4010 029 000 000
4011 037 000 000
4012 045 000 000
4013 054 000 000
4014 064 000 000
4015 072 000 000
4016 081 000 000
4017 088 000 000
4018 095 000 000
4019 100 000 000
4020 104 000 000
4021 107 000 000
4022 109 000 000
4023 110 000 000
4024 110 000 000
4025 108 000 000
4026 105 000 000
4027 100 000 000
4028 093 000 000
4029 083 000 000
4030 071 000 000
4031 058 000 000
4032 045 000 000
4033 033 000 000
4034 022 000 000
4035 015 000 000
4036 010 000 000
4037 007 000 000
4038 007 000 000
4039 010 000 000
4040 013 000 000
4041 018 000 000
4042 024 000 000
4043 031 000 000
4044 040 000 000
4045 049 000 000
4046 059 000 000
4047 070 000 000
4048 082 000 000
4049 094 000 000
4050 107 000 000
4051 121 000 000
4052 134 000 000
4053 147 000 000
4054 159 000 000
4055 170 000 000
4056 179 000 000
4057 188 000 000
4058 195 000 000
4059 195 000 000
4060 195 000 000
4061 195 000 000
4062 195 000 000
4063 195 000 000
4064 195 000 000
4065 195 000 000
4066 195 000 000
4067 195 000 000
4068 195 000 000
4069 195 000 000
4070 195 000 000
4071 195 000 000
4072 190 000 000
4073 177 000 000
4074 162 000 000
4075 148 000 000
4076 137 000 000
4077 128 000 000
4078 122 000 000
4079 118 000 000
4080 116 000 000
4081 115 000 000
4082 114 000 000
4083 114 000 000
4084 114 000 000
4085 114 000 000
4086 115 000 000
4087 118 000 000
4088 122 000 000
4089 128 000 000
4090 135 000 000
4091 144 000 000
4092 154 000 000
4093 164 000 000
4094 174 000 000
4095 184 000 000
4096 193 000 000
4097 195 000 000
4098 195 000 000
4099 195 000 000
4100 195 000 000
4101 195 000 000
4102 195 000 000
4103 195 000 000
4104 195 000 000
4105 195 000 000
4106 195 000 000
4107 195 000 000
4108 195 000 000
4109 195 000 000
4110 195 000 000
4111 195 000 000
4112 195 000 000
4113 192 000 000
4114 184 000 000
4115 175 000 000
4116 164 000 000
4117 154 000 000
4118 143 000 000
4119 134 000 000
4120 126 000 000
4121 120 000 000
4122 115 000 001
4123 112 000 002
4124 111 000 003
4125 110 000 004
4126 110 000 007
4127 110 000 011
4128 111 000 016
4129 111 000 023
4130 114 000 031
4131 119 000 040
4132 127 000 050
4133 137 000 062
4134 149 000 075
4135 163 000 088
4136 176 000 101
4137 189 000 114
4138 195 000 125
4139 195 000 137
4140 196 000 148
4141 196 000 158
4142 196 001 167
4143 196 002 175
4144 196 003 181
4145 196 005 187
4146 196 008 192
4147 196 012 195
4148 196 017 195
4149 196 023 195
4150 196 030 195
4151 196 037 195
4152 192 045 195
4153 184 054 195
4154 176 063 195
4155 168 073 195
4156 160 083 195
4157 153 092 195
4158 146 102 195
4159 140 111 195
4160 134 121 195
4161 130 131 196
4162 125 140 196
4163 122 151 196
4164 119 160 196
4165 118 169 196
4166 117 177 196
4167 116 184 196
4168 116 190 196
4169 116 195 196
4170 116 196 196
4171 116 196 196
4172 116 196 196
4173 118 196 196
4174 122 196 196
4175 128 196 196
4176 138 196 196
4177 151 196 196
4178 165 196 196
4179 176 196 196
4180 183 196 196
4181 183 196 196
4182 178 196 196
4183 170 196 196
4184 159 196 196
4185 148 196 196
4186 137 196 196
4187 126 196 190
4188 114 196 182
4189 102 196 172
4190 089 196 161
4191 075 196 148
4192 061 196 135
4193 047 196 122
4194 034 196 110
4195 024 195 097
4196 016 195 085
4197 010 195 074
4198 006 195 064
4199 003 195 055
4200 002 195 047
4201 001 195 040
4202 000 195 034
4203 000 195 028
4204 000 195 024
4205 000 196 020
4206 000 195 016
4207 001 195 013
4208 002 196 011
4209 004 195 009
4210 007 195 008
4211 010 196 007
4212 015 195 006
4213 020 196 005
4214 026 195 005
4215 033 196 004
4216 040 196 004
4217 048 196 003
4218 057 196 003
4219 066 195 003
4220 075 196 002
4221 083 196 002
4222 091 196 002
4223 098 196 001
4224 104 196 001
4225 108 196 001
4226 112 196 001
4227 114 196 001
4228 115 195 001
4229 114 196 001
4230 112 196 001
4231 107 196 001
4232 100 196 001
4233 090 196 001
4234 077 195 001
4235 062 196 001
4236 046 196 002
4237 033 196 002
4238 022 195 003
4239 014 196 003
4240 008 195 005
4241 005 195 006
4242 005 195 009
4243 008 195 013
4244 012 195 018
4245 018 196 024
4246 026 195 032
4247 036 195 040
4248 047 196 049
4249 061 196 059
4250 076 196 070
4251 092 196 082
4252 109 196 094
4253 127 196 106
4254 146 196 117
4255 163 196 128
4256 179 196 139
4257 192 196 149
4258 196 196 158
4259 196 196 167
4260 196 196 174
4261 196 196 181
4262 196 196 187
4263 196 196 192
4264 196 196 196
4265 196 196 196
4266 196 196 196
4267 196 196 196
4268 196 196 196
4269 196 196 196
4270 196 196 196
4271 196 196 196
4272 196 196 196
4273 196 196 196
4274 187 196 196
4275 176 196 196
4276 164 196 196
4277 154 196 196
4278 144 196 196
4279 137 196 196
4280 131 196 196
4281 126 196 196
4282 123 196 196
4283 121 196 196
4284 120 196 196
4285 120 196 196
4286 119 196 196
4287 120 196 196
4288 120 196 196
4289 120 196 196
4290 122 196 196
4291 125 196 196
4292 129 196 196
4293 136 196 196
4294 143 196 196
4295 153 196 196
4296 164 196 196
4297 177 196 196
4298 189 196 196
4299 196 196 196
4300 196 196 196
4301 196 196 196
4302 196 196 196
4303 196 196 196
4304 196 196 196
4305 196 196 191
4306 196 196 183
4307 196 196 173
4308 196 196 162
4309 196 196 149
4310 196 196 136
4311 196 196 121
4312 178 196 107
4313 156 196 092
4314 132 196 078
4315 106 196 066
4316 082 196 054
4317 061 196 044
4318 044 196 035
4319 031 196 027
4320 021 196 021
4321 013 195 017
4322 008 195 013
4323 005 195 010
4324 004 196 008
4325 003 195 007
4326 003 195 005
4327 004 195 005
4328 008 196 004
4329 012 195 003
4330 018 195 003
4331 025 196 002
4332 035 195 002
4333 045 192 002
4334 055 187 002
4335 067 182 001
4336 079 175 001
4337 089 168 001
4338 098 158 001
4339 105 148 001
4340 110 136 001
4341 114 123 000
4342 117 110 000
4343 119 096 000
4344 119 083 000
4345 119 069 000
4346 117 056 000
4347 114 045 001
4348 110 035 001
4349 104 026 001
4350 096 019 001
4351 086 013 002
4352 075 008 002
4353 063 004 003
4354 050 002 004
4355 037 000 005
4356 027 000 007
4357 018 000 011
4358 011 000 015
4359 006 000 021
4360 003 000 028
4361 001 000 037
4362 001 000 046
4363 000 000 057
4364 000 000 069
4365 001 000 082
4366 002 000 096
4367 004 000 110
4368 009 000 124
4369 017 000 137
4370 027 000 150
4371 041 000 162
4372 060 000 172
4373 080 000 181
4374 101 000 189
4375 121 000 195
4376 140 000 195
4377 158 000 195
4378 174 000 195
4379 187 000 195
4380 196 000 195
4381 196 000 195
4382 196 000 195
4383 196 000 195
4384 196 000 195
4385 196 000 195
4386 196 000 195
4387 196 000 195
4388 189 000 195
4389 180 000 195
4390 170 000 195
4391 160 000 195
4392 151 000 195
4393 143 000 195
4394 137 000 195
4395 132 000 195
4396 127 000 195
4397 123 000 195
4398 120 000 195
4399 119 000 195
4400 118 000 195
4401 117 000 195
4402 117 000 195
4403 116 000 195
4404 117 000 195
4405 117 000 195
4406 118 000 195
4407 121 000 195
4408 126 000 195
4409 134 000 195
4410 145 000 195
4411 158 000 195
4412 172 000 195
4413 186 000 195
4414 196 000 195
4415 196 000 187
4416 196 000 177
4417 196 000 165
4418 196 000 152
4419 196 000 137
4420 196 000 123
4421 195 000 108
4422 195 000 095
4423 195 000 081
4424 195 000 070
4425 195 000 059
4426 194 000 050
4427 184 000 042
4428 173 000 035
4429 162 000 029
4430 152 000 024
4431 143 000 019
4432 135 000 016
4433 128 000 013
4434 122 000 010
4435 118 000 008
4436 114 000 006
4437 112 000 005
4438 111 000 004
4439 110 000 003
4440 109 000 002
4441 109 000 002
4442 109 000 001
4443 109 000 001
4444 110 000 000
4445 111 000 000
4446 115 000 000
4447 120 000 000
4448 127 000 000
4449 137 000 000
4450 149 001 000
4451 162 002 000
4452 176 002 000
4453 189 004 000
4454 195 006 000
4455 195 009 000
4456 195 015 000
4457 195 024 000
4458 195 036 000
4459 195 051 000
4460 195 069 000
4461 195 088 000
4462 195 107 000
4463 195 126 000
4464 188 143 000
4465 173 158 000
4466 157 171 000
4467 143 181 000
4468 132 189 000
4469 124 195 000
4470 119 196 000
4471 115 196 000
4472 113 196 000
4473 112 196 000
4474 112 196 000
4475 112 196 000
4476 112 196 000
4477 112 196 000
4478 113 196 000
4479 115 196 000
4480 118 196 000
4481 122 196 000
4482 128 196 000
4483 135 196 000
4484 143 196 000
4485 153 196 000
4486 164 196 000
4487 175 196 000
4488 186 196 000
4489 195 196 000
4490 195 196 000
4491 195 196 000
4492 195 196 000
4493 195 196 000
4494 195 196 000
4495 195 196 000
4496 195 196 000
4497 195 196 000
4498 195 196 000
4499 195 196 000
4500 184 196 000
4501 163 196 000
4502 139 196 000
4503 111 196 000
4504 083 196 000
4505 058 196 000
4506 039 196 000
4507 024 195 000
4508 014 195 000
4509 008 195 000
4510 005 195 000
4511 003 194 000
4512 003 188 000
4513 002 180 000
4514 004 170 001
4515 007 157 003
4516 014 142 005
4517 023 125 009
4518 035 109 014
4519 050 092 021
4520 065 074 028
4521 078 058 037
4522 090 044 046
4523 099 033 057
4524 106 023 068
4525 111 016 080
4526 114 010 092
4527 116 007 104
4528 116 004 115
4529 116 003 126
4530 114 002 136
4531 112 001 146
4532 109 000 154
4533 104 000 162
4534 099 000 169
4535 092 000 176
4536 084 000 181
4537 074 000 186
4538 064 000 191
4539 052 000 195
4540 041 000 195
4541 030 000 195
4542 021 000 195
4543 014 000 195
4544 008 000 195
4545 004 000 195
4546 003 000 195
4547 002 000 195
4548 001 000 195
4549 001 000 195
4550 002 000 195
4551 003 000 195
4552 007 000 195
4553 015 000 195
4554 028 000 195
4555 044 000 195
4556 062 000 195
4557 080 000 195
4558 094 000 195
4559 104 000 195
4560 110 000 195
4561 114 000 195
4562 116 000 195
4563 115 000 195
4564 112 000 195
4565 107 000 195
4566 099 000 195
4567 089 000 195
4568 076 000 195
4569 062 000 195
4570 047 000 195
4571 034 000 195
4572 023 000 195
4573 015 000 195
4574 009 000 195
4575 005 000 195
4576 003 000 195
4577 002 000 195
4578 001 000 195
4579 001 000 195
4580 001 000 195
4581 002 000 195
4582 002 000 195
4583 004 000 195
4584 007 000 195
4585 012 000 195
4586 018 000 195
4587 025 000 195
4588 033 000 195
4589 043 000 195
4590 053 000 195
4591 064 000 195
4592 074 000 195
4593 084 000 195
4594 093 000 195
4595 100 000 195
4596 106 000 195
4597 111 000 195
4598 115 000 195
4599 117 000 195
4600 118 000 195
4601 117 000 195
4602 114 000 195
4603 109 000 195
4604 102 000 195
4605 092 000 195
4606 080 000 195
4607 067 000 195
4608 052 000 195
4609 038 000 195
4610 027 000 195
4611 019 000 195
4612 013 000 195
4613 010 000 195
4614 011 000 195
4615 013 000 195
4616 017 000 195
4617 022 000 195
4618 028 000 195
4619 035 000 195
4620 044 000 195
4621 053 000 195
4622 065 001 195
4623 077 001 195
4624 091 002 195
4625 106 003 195
4626 122 005 195
4627 139 007 195
4628 155 010 195
4629 169 015 195
4630 183 022 195
