Tick PD1 PD2 PD3
3784 197 000 196
3785 197 000 196
3786 197 000 196
3787 197 000 196
3788 197 000 196
3789 197 000 190
3790 197 000 182
3791 197 000 174
3792 197 000 163
3793 197 000 152
3794 197 000 141
3795 197 000 132
3796 197 000 124
3797 196 000 118
3798 196 000 113
3799 196 000 111
3800 196 000 110
3801 196 000 109
3802 196 000 109
3803 196 000 109
3804 192 000 110
3805 185 000 111
3806 178 000 115
3807 168 000 122
3808 157 000 131
3809 146 000 143
3810 133 000 156
3811 119 000 169
3812 106 000 181
3813 093 000 192
3814 081 000 196
3815 070 000 196
3816 059 000 196
3817 050 000 196
3818 042 000 196
3819 034 000 196
3820 028 000 196
3821 023 000 196
3822 019 000 196
3823 015 000 196
3824 012 000 196
3825 009 000 196
3826 007 000 196
3827 006 000 196
3828 004 000 193
3829 003 000 185
3830 002 000 177
3831 002 000 169
3832 001 000 160
3833 001 000 151
3834 000 000 143
3835 000 000 135
3836 000 000 128
3837 000 000 123
3838 000 000 119
3839 000 000 116
3840 000 000 115
3841 000 000 114
3842 000 000 114
3843 000 000 114
3844 000 000 114
3845 000 000 114
3846 000 000 116
3847 000 000 120
3848 000 000 128
3849 000 000 139
3850 000 000 151
3851 000 000 163
3852 000 000 174
3853 000 000 180
3854 000 000 181
3855 001 000 177
3856 002 000 170
3857 004 000 161
3858 007 000 152
3859 011 001 143
3860 017 003 133
3861 024 006 124
3862 031 009 115
3863 039 015 105
3864 047 022 094
3865 057 030 083
3866 067 039 071
3867 077 050 059
3868 087 061 048
3869 097 074 038
3870 106 086 029
3871 116 098 022
3872 125 110 016
3873 133 122 011
3874 141 133 008
3875 149 143 005
3876 156 153 003
3877 163 161 002
3878 169 168 002
3879 175 174 001
3880 180 180 001
3881 185 186 000
3882 189 191 001
3883 193 195 001
3884 196 197 001
3885 196 197 003
3886 196 197 006
3887 196 197 012
3888 196 197 020
3889 196 197 032
3890 196 197 046
3891 196 197 063
3892 196 197 078
3893 196 197 092
3894 196 197 102
3895 196 197 109
3896 196 197 113
3897 196 197 115
3898 196 197 114
3899 196 197 111
3900 196 197 106
3901 196 197 098
3902 196 197 087
3903 196 197 073
3904 196 197 058
3905 196 197 044
3906 196 197 031
3907 196 197 020
3908 196 197 013
3909 196 197 008
3910 196 197 006
3911 196 197 006
3912 196 197 008
3913 196 197 011
3914 196 197 015
3915 196 197 021
3916 196 197 027
3917 196 197 034
3918 196 197 041
3919 196 197 049
3920 196 197 057
3921 196 197 065
3922 196 197 072
3923 196 197 082
3924 196 197 093
3925 196 197 106
3926 196 197 121
3927 196 197 136
3928 197 197 153
3929 197 197 171
3930 197 197 186
3931 196 197 197
3932 197 197 197
3933 197 197 197
3934 197 197 197
3935 197 197 197
3936 197 197 197
3937 197 196 197
3938 197 196 197
3939 197 196 197
3940 197 196 197
3941 197 196 184
3942 197 195 167
3943 197 195 152
3944 197 195 140
3945 197 195 131
3946 197 195 124
3947 196 195 121
3948 196 195 119
3949 196 195 119
3950 196 195 118
3951 196 195 118
3952 196 195 119
3953 196 195 121
3954 196 195 125
3955 196 195 130
3956 197 195 137
3957 197 195 145
3958 197 195 153
3959 197 195 163
3960 197 195 172
3961 197 195 181
3962 197 195 189
3963 197 195 197
3964 197 195 197
3965 197 195 197
3966 197 195 197
3967 197 195 197
3968 196 195 197
3969 192 195 197
3970 188 195 197
3971 183 195 197
3972 177 195 197
3973 169 195 197
3974 159 195 197
3975 148 195 197
3976 134 195 197
3977 120 194 197
3978 105 194 193
3979 090 194 173
3980 075 195 147
3981 061 195 120
3982 048 195 091
3983 037 195 066
3984 027 195 046
3985 019 195 030
3986 013 196 020
3987 008 196 012
3988 005 196 007
3989 003 196 005
3990 002 196 004
3991 001 196 004
3992 000 196 005
3993 000 196 010
3994 000 196 017
3995 000 196 026
3996 000 196 037
3997 000 196 049
3998 000 196 061
3999 000 196 073
4000 000 196 083
4001 000 196 094
4002 000 196 103
4003 000 196 110
4004 000 196 115
4005 000 196 118
4006 000 196 119
4007 000 196 119
4008 000 196 119
4009 000 196 117
4010 000 196 114
4011 000 196 109
4012 000 196 104
4013 000 196 098
4014 000 196 090
4015 000 196 081
4016 000 196 070
4017 001 196 058
4018 002 196 046
4019 005 196 034
4020 008 197 024
4021 013 196 016
4022 020 196 009
4023 028 197 004
4024 037 197 002
4025 048 197 001
4026 060 197 001
4027 073 197 001
4028 087 197 002
4029 102 197 003
4030 116 197 006
4031 131 197 013
4032 145 197 022
4033 157 195 034
4034 167 193 051
4035 176 188 072
4036 183 182 096
4037 189 173 119
4038 194 161 141
4039 197 147 160
4040 197 131 176
4041 197 113 189
4042 197 093 196
4043 197 077 196
4044 197 061 196
4045 197 047 196
4046 197 036 196
4047 197 026 196
4048 197 018 195
4049 197 012 185
4050 197 008 175
4051 197 005 164
4052 197 002 154
4053 197 001 144
4054 197 000 137
4055 196 000 131
4056 197 000 126
4057 196 000 122
4058 196 000 119
4059 196 000 117
4060 196 000 116
4061 196 000 115
4062 196 000 115
4063 196 000 115
4064 196 000 115
4065 196 000 115
4066 196 000 115
4067 196 000 117
4068 196 000 121
4069 196 000 128
4070 197 000 138
4071 197 000 151
4072 197 000 166
4073 197 000 182
4074 197 000 196
4075 197 000 196
4076 197 000 196
4077 197 000 196
4078 197 000 196
4079 197 000 196
4080 197 000 196
4081 197 000 196
4082 197 000 196
4083 197 000 196
4084 197 000 196
4085 197 000 196
4086 197 000 185
4087 197 000 174
4088 197 000 162
4089 197 000 150
4090 197 000 139
4091 197 000 130
4092 197 000 122
4093 196 000 116
4094 196 000 112
4095 196 000 110
4096 196 000 109
4097 196 000 109
4098 196 000 108
4099 196 000 108
4100 196 000 108
4101 196 000 108
4102 196 000 109
4103 196 000 110
4104 196 000 112
4105 196 000 117
4106 196 000 124
4107 196 000 134
4108 197 000 146
4109 197 000 160
4110 197 000 175
4111 197 000 189
4112 197 000 196
4113 197 000 196
4114 197 000 196
4115 197 000 196
4116 197 000 196
4117 197 000 196
4118 197 000 196
4119 197 000 196
4120 197 000 196
4121 197 000 196
4122 193 000 187
4123 188 000 175
4124 182 000 161
4125 175 000 149
4126 167 000 138
4127 158 000 130
4128 148 000 123
4129 137 000 118
4130 126 000 115
4131 115 000 113
4132 103 000 112
4133 092 000 111
4134 081 000 111
4135 070 000 111
4136 060 000 111
4137 050 000 112
4138 041 000 113
4139 033 000 115
4140 027 000 120
4141 021 000 126
4142 016 000 134
4143 012 000 145
4144 009 000 157
4145 007 001 169
4146 005 001 181
4147 003 002 193
4148 002 004 196
4149 001 006 196
4150 001 009 196
4151 000 015 196
4152 000 023 196
4153 000 033 196
4154 000 046 196
4155 000 061 196
4156 000 078 196
4157 000 095 188
4158 000 114 170
4159 000 131 149
4160 000 147 124
4161 000 160 100
4162 000 171 077
4163 000 180 057
4164 000 187 041
4165 000 192 028
4166 000 196 019
4167 000 196 012
4168 000 196 008
4169 001 196 006
4170 001 196 005
4171 002 196 004
4172 003 196 003
4173 004 196 003
4174 006 196 004
4175 009 196 007
4176 014 196 013
4177 020 196 022
4178 027 196 034
4179 035 196 047
4180 046 196 062
4181 058 196 076
4182 071 196 089
4183 086 197 100
4184 100 197 107
4185 114 197 112
4186 128 197 115
4187 141 197 116
4188 153 197 115
4189 164 197 112
4190 173 197 108
4191 180 197 102
4192 186 197 094
4193 191 197 084
4194 195 197 072
4195 196 197 060
4196 196 197 047
4197 196 197 036
4198 196 197 026
4199 196 197 019
4200 196 197 013
4201 196 197 008
4202 196 197 005
4203 196 197 003
4204 196 197 002
4205 196 197 001
4206 196 197 001
4207 196 195 001
4208 196 191 001
4209 196 186 002
4210 196 179 003
4211 196 171 007
4212 196 159 014
4213 196 146 025
4214 196 129 038
4215 196 111 052
4216 196 093 068
4217 196 074 082
4218 196 056 095
4219 196 040 104
4220 196 028 110
4221 196 019 113
4222 196 011 114
4223 196 007 113
4224 196 004 111
4225 196 002 106
4226 196 001 099
4227 190 000 089
4228 183 000 078
4229 175 000 064
4230 165 000 049
4231 154 000 036
4232 142 000 024
4233 129 000 016
4234 115 000 009
4235 102 000 005
4236 089 000 003
4237 078 000 001
4238 067 000 001
4239 057 000 000
4240 048 000 000
4241 040 000 001
4242 033 000 002
4243 026 000 003
4244 021 000 007
4245 017 000 011
4246 013 000 019
4247 011 000 027
4248 009 000 037
4249 007 000 048
4250 006 000 058
4251 005 000 068
4252 004 000 077
4253 003 000 085
4254 002 000 093
4255 002 000 100
4256 001 000 105
4257 001 000 110
4258 000 000 113
4259 000 000 115
4260 000 000 116
4261 000 000 116
4262 000 000 115
4263 000 000 112
4264 000 000 108
4265 000 000 101
4266 000 000 092
4267 000 000 080
4268 000 000 067
4269 000 000 052
4270 000 000 037
4271 000 000 026
4272 000 000 017
4273 000 000 011
4274 000 000 009
4275 000 000 011
4276 000 000 014
4277 000 000 019
4278 000 000 026
4279 000 000 035
4280 000 000 045
4281 000 000 056
4282 000 000 070
4283 000 000 085
4284 000 000 101
4285 000 000 117
4286 000 000 133
4287 000 000 147
4288 000 000 162
4289 000 000 175
4290 000 000 186
4291 000 000 196
4292 000 000 196
4293 000 000 196
4294 000 000 196
4295 000 000 196
4296 000 000 196
4297 000 000 196
4298 000 000 196
4299 000 000 196
4300 000 000 196
4301 000 000 196
4302 000 000 196
4303 000 000 186
4304 000 000 174
4305 000 000 160
4306 000 000 147
4307 000 000 135
4308 000 000 126
4309 000 000 118
4310 000 000 113
4311 000 000 109
4312 000 000 107
4313 000 000 106
4314 000 000 105
4315 000 000 104
4316 000 000 104
4317 000 000 104
4318 000 000 105
4319 000 000 106
4320 000 000 109
4321 000 000 114
4322 000 001 121
4323 000 002 130
4324 000 003 141
4325 000 005 153
4326 000 008 165
4327 000 012 177
4328 000 018 188
4329 000 026 196
4330 000 035 196
4331 000 047 196
4332 000 060 196
4333 000 076 196
4334 000 093 196
4335 000 110 196
4336 000 127 196
4337 000 143 197
4338 000 157 197
4339 000 169 192
4340 000 179 182
4341 000 187 171
4342 000 193 159
4343 000 196 146
4344 000 196 135
4345 000 196 124
4346 000 196 116
4347 000 196 110
4348 000 196 105
4349 000 196 102
4350 000 196 100
4351 000 196 099
4352 000 196 099
4353 000 196 099
4354 000 196 099
4355 000 196 099
4356 000 196 100
4357 000 196 102
4358 000 196 105
4359 000 196 111
4360 000 196 118
4361 000 196 128
4362 000 196 140
4363 000 196 153
4364 000 196 166
4365 000 196 178
4366 000 196 189
4367 000 196 197
4368 000 196 197
4369 000 196 197
4370 000 196 197
4371 000 196 197
4372 000 196 197
4373 000 196 197
4374 000 196 197
4375 000 196 197
4376 000 196 197
4377 000 196 191
4378 000 196 181
4379 000 196 172
4380 000 196 161
4381 000 196 150
4382 000 196 139
4383 000 196 129
4384 000 196 121
4385 000 196 114
4386 000 196 109
4387 000 193 105
4388 000 188 102
4389 000 183 101
4390 000 177 100
4391 000 170 099
4392 000 163 099
4393 000 154 099
4394 000 143 099
4395 000 131 099
4396 000 119 099
4397 000 106 100
4398 000 093 102
4399 000 080 105
4400 000 067 111
4401 000 054 119
4402 000 042 129
4403 000 031 142
4404 000 021 158
4405 000 013 173
4406 000 007 186
4407 000 004 196
4408 000 002 196
4409 000 001 196
4410 000 000 196
4411 000 000 196
4412 000 000 196
4413 000 000 196
4414 000 000 196
4415 000 000 196
4416 000 000 189
4417 000 000 177
4418 000 000 164
4419 000 000 149
4420 000 000 136
4421 000 000 124
4422 000 000 115
4423 000 000 108
4424 000 000 103
4425 000 000 101
4426 000 000 099
4427 000 000 098
4428 000 000 098
4429 000 000 098
4430 000 000 098
4431 000 000 099
4432 000 000 100
4433 000 000 103
4434 000 000 107
4435 000 000 113
4436 000 000 119
4437 000 000 127
4438 000 000 137
4439 000 000 147
4440 000 000 156
4441 000 000 166
4442 000 000 175
4443 000 001 184
4444 000 001 191
4445 000 002 196
4446 000 003 196
4447 000 005 196
4448 000 007 196
4449 000 010 196
4450 000 013 196
4451 000 017 196
4452 000 023 196
4453 000 029 196
4454 000 037 196
4455 000 046 196
4456 000 056 196
4457 000 068 196
4458 000 081 196
4459 000 095 192
4460 000 111 183
4461 000 126 172
4462 000 141 160
4463 000 155 147
4464 000 167 135
4465 000 177 124
4466 000 185 116
4467 000 191 109
4468 000 196 104
4469 000 196 101
4470 000 196 100
4471 000 196 099
4472 000 196 099
4473 000 196 099
4474 000 196 100
4475 000 196 100
4476 000 196 102
4477 000 196 105
4478 000 196 110
4479 000 196 116
4480 000 196 124
4481 000 196 133
4482 000 196 143
4483 000 196 155
4484 000 196 166
4485 000 196 177
4486 000 196 187
4487 000 196 196
4488 000 196 197
4489 000 196 197
4490 000 196 197
4491 000 196 197
4492 000 196 197
4493 000 196 197
4494 000 196 197
4495 000 196 197
4496 000 196 197
4497 000 196 197
4498 000 196 196
4499 000 196 197
4500 000 196 195
4501 000 196 186
4502 000 196 175
4503 000 196 163
4504 000 196 151
4505 000 196 139
4506 000 196 129
4507 001 196 120
4508 001 196 113
4509 001 196 108
4510 002 196 105
4511 003 196 103
4512 005 196 102
4513 007 196 101
4514 010 196 101
4515 014 196 101
4516 019 196 102
4517 024 196 102
4518 030 196 104
4519 037 196 107
4520 045 196 112
4521 054 197 118
4522 064 197 127
4523 074 197 137
4524 086 197 149
4525 097 197 161
4526 108 197 172
4527 119 197 184
4528 130 197 194
4529 141 197 197
4530 151 197 197
4531 161 197 197
4532 169 197 197
4533 176 197 197
4534 183 197 197
4535 189 197 197
4536 193 197 197
4537 197 197 197
4538 197 197 197
4539 197 197 197
4540 197 197 197
4541 197 197 192
4542 197 197 183
4543 197 197 174
4544 197 197 164
4545 197 197 153
4546 197 197 144
4547 197 197 135
4548 197 197 127
4549 196 197 121
4550 196 197 116
4551 196 197 112
4552 196 197 108
4553 196 197 107
4554 196 197 105
4555 196 197 105
4556 196 197 104
4557 196 197 104
4558 196 197 105
4559 196 197 105
4560 196 197 107
4561 196 197 110
4562 196 197 115
4563 196 197 124
4564 196 197 135
4565 197 197 148
4566 197 197 162
4567 197 197 176
4568 197 197 189
4569 197 197 197
4570 197 197 197
4571 197 197 197
4572 197 197 197
4573 197 197 197
4574 197 197 197
4575 196 197 197
4576 191 197 197
4577 185 197 197
4578 177 197 197
4579 169 197 197
4580 160 197 197
4581 149 197 190
4582 139 197 180
4583 128 197 168
4584 117 197 157
4585 106 197 146
4586 096 197 137
4587 086 196 130
4588 076 197 123
4589 067 196 119
4590 058 197 116
4591 051 196 114
4592 044 197 112
4593 038 197 112
4594 033 196 111
4595 029 196 111
4596 025 196 111
4597 021 196 111
4598 018 196 111
4599 015 196 111
4600 012 196 111
4601 010 196 112
4602 008 196 114
4603 007 196 117
4604 006 196 121
4605 005 196 126
4606 004 196 133
4607 004 196 141
4608 003 196 149
4609 003 196 157
4610 002 196 163
4611 002 196 168
4612 001 196 169
4613 001 196 167
4614 001 196 162
4615 001 196 155
4616 001 196 146
4617 000 196 138
4618 000 196 129
4619 000 196 121
4620 000 196 113
4621 000 196 104
4622 000 196 095
4623 000 196 084
4624 000 196 072
4625 000 196 058
4626 001 196 045
4627 001 196 034
4628 001 196 024
4629 002 196 016
4630 002 196 011
4631 003 196 007
4632 005 196 004
4633 006 196 003
4634 009 196 002
4635 011 196 001
4636 015 196 001
4637 019 196 001
4638 023 197 001
4639 028 196 002
4640 034 196 002
4641 040 197 004
4642 047 194 006
4643 053 191 010
4644 060 186 015
4645 068 181 020
4646 076 175 026
4647 084 168 033
4648 093 160 041
4649 101 151 050
4650 110 140 059
4651 120 129 068
4652 130 118 076
4653 140 105 085
4654 150 092 092
4655 160 077 098
4656 169 063 103
4657 178 050 106
4658 185 037 109
4659 192 026 109
4660 196 017 108
4661 196 010 106
4662 196 006 102
4663 196 003 095
4664 196 001 086
4665 196 000 074
4666 196 000 061
4667 196 000 047
4668 196 000 034
4669 196 000 023
4670 196 000 015
4671 196 000 010
4672 196 000 007
4673 196 000 007
4674 196 000 010
4675 196 000 014
4676 196 000 019
4677 196 000 026
4678 196 000 035
4679 196 000 045
4680 196 000 057
4681 196 000 071
4682 196 000 085
4683 196 000 099
4684 196 000 113
4685 196 000 127
4686 196 000 140
4687 197 000 153
4688 197 000 165
4689 197 000 175
4690 197 000 184
4691 197 000 192
4692 197 000 196
4693 197 000 196
4694 197 000 196
4695 197 000 196
4696 197 000 196
4697 197 000 196
4698 196 000 196
4699 197 000 196
4700 197 000 196
4701 191 001 196
4702 184 001 196
4703 176 002 196
4704 167 003 196
4705 155 005 196
4706 142 008 191
4707 128 012 179
4708 115 019 165
4709 101 028 151
4710 087 039 139
4711 073 052 129
4712 061 068 122
4713 050 085 118
4714 040 102 115
4715 032 118 114
4716 025 134 114
4717 020 150 113
4718 016 164 113
4719 012 175 113
4720 010 185 114
4721 008 192 116
4722 006 196 119
4723 005 196 124
4724 004 196 131
4725 004 196 138
4726 003 197 147
4727 003 196 157
4728 003 196 166
4729 002 196 175
4730 002 196 184
4731 002 196 192
4732 001 196 197
4733 001 196 197
4734 001 196 197
4735 001 196 197
4736 001 196 197
4737 001 196 197
4738 001 196 197
4739 001 196 197
4740 001 196 197
4741 001 196 197
4742 001 196 197
4743 001 196 197
4744 001 196 197
4745 001 196 196
4746 001 196 186
4747 001 196 174
4748 001 196 160
4749 002 196 147
4750 002 196 135
4751 003 196 126
4752 003 196 119
4753 005 196 114
4754 007 196 112
4755 011 196 111
4756 015 196 110
4757 021 196 110
4758 027 197 110
4759 035 197 110
4760 043 197 111
4761 052 197 113
4762 063 197 118
4763 073 197 125
4764 085 197 134
4765 097 196 144
4766 108 197 155
4767 120 197 167
4768 131 197 178
4769 142 193 189
4770 152 186 197
4771 161 178 197
4772 170 169 197
4773 177 158 197
4774 183 145 197
4775 189 132 197
4776 194 118 196
4777 197 104 196
4778 197 090 196
4779 197 076 196
4780 197 063 196
4781 197 052 196
4782 197 042 196
4783 197 033 196
4784 197 026 189
4785 197 020 180
4786 197 014 170
4787 197 010 160
4788 197 007 150
4789 197 005 141
4790 197 003 134
4791 197 002 127
4792 196 002 122
4793 196 001 118
4794 196 000 116
4795 196 000 115
4796 196 000 114
4797 196 000 114
4798 196 000 113
4799 196 000 114
4800 196 000 114
4801 196 000 115
4802 197 000 117
4803 196 000 123
4804 196 000 132
4805 197 000 144
4806 197 000 156
4807 197 000 169
4808 197 000 178
4809 197 000 181
4810 197 000 179
4811 197 000 173
4812 197 000 163
4813 196 000 152
4814 188 000 141
4815 180 000 131
4816 169 000 121
4817 157 000 110
4818 145 000 098
4819 132 000 085
4820 119 001 072
4821 106 001 059
4822 093 002 045
4823 082 004 033
4824 070 006 023
4825 060 009 015
4826 051 013 010
4827 043 019 005
4828 036 026 003
4829 030 034 002
4830 025 042 001
4831 020 052 000
4832 017 062 000
4833 013 074 000
4834 011 085 000
4835 009 096 000
4836 007 107 000
4837 006 116 001
4838 005 126 002
4839 004 136 004
4840 003 146 007
4841 003 155 012
4842 002 164 018
4843 002 173 025
4844 001 181 034
4845 001 188 045
4846 000 194 057
4847 000 196 070
4848 000 196 082
4849 000 196 094
4850 000 196 102
4851 000 196 109
4852 000 196 113
4853 000 196 115
4854 000 196 115
4855 000 196 112
4856 000 196 107
4857 000 196 098
4858 000 196 086
4859 000 196 070
4860 000 196 053
4861 000 196 037
4862 000 196 024
4863 000 196 015
4864 000 196 008
4865 000 196 006
4866 000 196 007
4867 000 196 010
4868 000 196 015
4869 000 196 022
4870 000 196 031
4871 000 196 043
4872 000 196 057
4873 000 196 075
4874 000 196 095
4875 000 196 115
4876 000 196 134
4877 000 196 153
4878 000 196 172
4879 000 196 187
4880 000 196 197
4881 000 196 197
4882 000 196 197
4883 000 196 197
4884 000 195 197
4885 000 188 197
4886 000 180 197
4887 000 170 197
4888 000 160 197
4889 000 148 197
4890 000 136 197
4891 000 123 196
4892 000 110 196
4893 000 097 196
4894 000 085 196
4895 000 074 190
4896 000 063 181
4897 000 054 173
4898 000 046 165
4899 000 038 156
4900 000 030 147
4901 000 023 140
4902 000 017 133
4903 000 011 127
4904 000 007 123
4905 000 004 120
4906 000 003 119
4907 000 001 118
4908 000 000 117
4909 000 000 117
4910 000 000 118
4911 000 000 118
4912 000 000 121
4913 000 000 126
4914 000 000 134
4915 000 000 145
4916 000 000 158
4917 000 000 172
4918 001 000 188
4919 003 000 196
4920 005 000 196
4921 009 000 196
4922 014 000 196
4923 020 000 196
4924 027 000 196
4925 034 000 196
4926 043 000 196
4927 053 000 196
4928 065 000 196
4929 077 000 196
4930 090 000 196
4931 102 000 196
4932 114 000 185
4933 126 000 169
4934 137 000 148
4935 148 000 127
4936 158 000 105
4937 167 000 084
4938 174 000 065
4939 181 000 048
4940 187 000 034
4941 191 000 023
4942 195 000 015
4943 196 000 010
4944 196 000 006
4945 196 000 004
4946 196 000 003
4947 196 000 003
4948 196 000 005
4949 196 000 010
4950 196 000 017
4951 196 000 027
4952 196 000 040
4953 196 000 056
4954 196 000 073
4955 196 000 088
4956 196 000 099
4957 196 000 108
4958 196 000 113
4959 196 000 117
4960 196 000 118
4961 196 000 118
4962 196 000 117
4963 196 000 114
4964 196 000 109
4965 196 000 102
4966 196 000 094
4967 196 000 084
4968 196 000 072
4969 196 000 060
4970 196 000 048
4971 196 000 036
4972 196 000 026
4973 196 000 018
4974 196 000 012
4975 196 000 007
4976 196 000 004
4977 196 000 002
4978 196 000 001
4979 196 000 000
4980 196 000 000
4981 196 000 000
4982 196 000 000
4983 196 000 001
4984 196 000 003
4985 196 000 006
4986 196 000 012
4987 196 000 021
4988 196 000 032
4989 196 000 049
4990 196 000 070
4991 196 000 091
4992 196 000 116
4993 196 000 139
4994 197 000 160
4995 197 000 177
4996 197 000 191
4997 197 000 196
4998 197 000 196
4999 197 000 196
5000 197 000 196
5001 197 000 196
5002 197 000 196
5003 197 000 184
5004 197 000 171
5005 197 000 158
5006 197 000 146
5007 197 000 136
5008 197 000 128
5009 197 000 123
5010 196 000 119
5011 196 000 117
5012 196 000 116
5013 196 000 115
5014 196 000 115
5015 196 000 114
5016 196 000 114
5017 196 000 115
5018 196 000 115
5019 196 000 117
5020 196 000 119
5021 196 000 123
5022 196 000 128
5023 197 000 135
5024 197 000 142
5025 197 000 152
5026 197 000 162
5027 197 000 174
5028 197 000 185
5029 197 000 196
5030 197 000 196
5031 197 000 196
5032 197 000 196
5033 197 000 196
5034 197 000 196
5035 197 000 196
5036 197 000 196
5037 197 000 196
5038 197 000 196
5039 197 000 196
5040 197 000 196
5041 197 000 190
5042 197 000 177
5043 197 000 164
5044 197 000 150
5045 197 000 138
5046 197 000 128
5047 197 000 121
5048 196 000 115
5049 196 000 111
5050 196 000 110
5051 196 000 109
5052 196 000 108
5053 196 000 108
5054 196 000 108
5055 196 000 108
5056 196 000 109
5057 196 000 110
5058 196 000 114
5059 196 000 118
5060 196 000 125
5061 196 000 133
5062 197 000 143
5063 197 000 154
5064 197 000 167
5065 197 000 179
5066 197 000 192
5067 197 000 196
5068 197 000 196
5069 197 000 196
5070 197 000 196
5071 197 000 196
5072 197 000 196
5073 197 000 196
5074 197 000 196
5075 197 000 196
5076 197 000 196
5077 197 000 190
5078 197 000 177
5079 193 000 162
5080 186 000 149
5081 178 000 137
5082 169 000 128
5083 159 000 121
5084 147 000 116
5085 136 000 113
5086 124 000 112
5087 112 000 111
5088 101 000 111
5089 089 000 111
5090 078 000 111
5091 067 000 111
5092 057 000 112
5093 048 000 114
5094 039 000 117
5095 031 000 121
5096 024 000 128
5097 019 000 137
5098 014 000 147
5099 010 000 158
5100 007 000 169
5101 005 000 181
5102 003 000 193
5103 002 000 196
5104 001 000 196
5105 000 000 196
5106 000 000 196
5107 000 001 196
5108 000 002 196
5109 000 004 196
5110 000 009 196
5111 000 015 196
5112 000 024 190
5113 000 034 173
5114 000 045 153
5115 000 059 131
5116 000 075 107
5117 000 092 083
5118 000 109 061
5119 000 124 044
5120 000 139 032
5121 000 153 021
5122 000 164 014
5123 000 174 010
5124 000 180 007
5125 000 185 005
5126 000 189 004
5127 000 193 004
5128 000 196 003
5129 000 196 003
5130 000 196 004
5131 000 196 006
5132 000 196 011
5133 000 196 017
5134 000 196 027
5135 000 196 039
5136 000 196 053
5137 000 196 068
5138 000 196 083
5139 000 196 095
5140 000 196 104
5141 000 196 111
5142 000 196 115
5143 000 196 116
5144 000 196 115
5145 000 196 113
5146 000 196 108
5147 000 196 101
5148 000 196 091
5149 000 196 078
5150 000 196 064
5151 000 196 050
5152 000 196 037
5153 000 196 026
5154 000 196 018
5155 000 196 011
5156 000 196 006
5157 000 196 004
5158 000 196 003
5159 000 196 002
5160 000 196 001
5161 000 196 001
5162 000 196 001
5163 000 196 001
5164 000 196 002
5165 000 196 003
5166 000 196 004
5167 000 196 007
5168 000 196 013
5169 000 196 019
5170 000 196 028
5171 000 196 040
5172 000 196 052
5173 000 196 065
5174 000 196 078
5175 000 196 090
5176 000 196 100
5177 000 196 107
5178 000 196 112
5179 000 196 115
5180 000 196 115
5181 000 195 113
5182 000 195 108
5183 000 195 102
5184 000 195 092
5185 000 195 080
5186 000 194 066
5187 000 194 049
5188 000 194 034
5189 000 194 023
5190 000 194 014
5191 000 194 008
5192 000 194 005
5193 000 194 003
5194 000 194 002
5195 000 194 001
5196 000 194 001
5197 000 194 001
5198 000 194 002
5199 000 193 003
5200 000 193 004
5201 000 193 008
5202 000 193 013
5203 000 193 018
5204 000 193 025
5205 000 193 032
5206 000 194 041
5207 000 193 049
5208 000 194 058
5209 000 194 066
5210 000 194 075
5211 000 194 084
5212 000 194 092
5213 000 193 099
5214 000 193 105
5215 000 193 110
5216 000 194 114
5217 000 194 116
5218 000 194 117
5219 000 194 117
5220 000 194 113
5221 000 194 108
5222 000 194 100
5223 000 194 087
5224 000 194 074
5225 000 194 059
5226 000 194 043
5227 000 194 029
5228 000 195 020
5229 000 195 013
5230 000 195 010
5231 000 195 011
5232 000 196 015
5233 000 196 020
5234 001 196 027
5235 002 196 035
5236 005 196 043
5237 008 196 052
5238 012 196 062
5239 016 196 074
5240 021 196 086
5241 026 197 097
5242 032 197 108
5243 038 197 120
5244 044 197 131
5245 052 197 142
5246 059 197 151
5247 068 196 161
5248 077 197 170
5249 086 196 179
5250 096 197 188
5251 106 197 197
5252 117 197 197
5253 127 197 197
5254 139 197 197
5255 150 197 197
5256 161 197 197
5257 171 197 197
5258 179 197 197
5259 187 197 197
5260 193 197 197
5261 197 197 197
5262 197 197 183
5263 197 197 166
5264 197 197 148
5265 197 197 133
5266 197 197 122
5267 196 197 114
5268 196 197 109
5269 196 197 107
5270 196 197 106
5271 196 197 105
5272 196 197 105
5273 196 197 105
5274 196 197 105
5275 196 197 106
5276 196 197 108
5277 196 197 111
5278 196 197 116
5279 196 197 123
5280 196 197 131
5281 197 197 140
5282 197 196 150
5283 197 195 159
5284 197 194 168
5285 197 192 176
5286 197 190 183
5287 197 187 189
5288 197 184 194
5289 197 179 197
5290 197 173 197
5291 197 166 197
5292 197 157 197
5293 197 146 197
5294 197 133 197
5295 197 118 196
5296 197 102 196
5297 197 085 196
5298 196 067 196
5299 197 053 196
5300 197 040 189
5301 197 028 177
5302 197 018 163
5303 197 011 147
5304 197 005 131
5305 197 002 119
5306 196 001 110
5307 196 000 104
5308 196 000 100
5309 196 000 099
5310 196 000 098
5311 196 000 098
5312 196 000 098
5313 196 000 098
5314 196 000 099
5315 196 000 100
5316 196 000 104
5317 196 000 110
5318 196 000 117
5319 196 000 125
5320 196 000 135
5321 197 000 146
5322 197 000 156
5323 197 000 166
5324 197 000 175
5325 197 000 183
5326 197 000 189
5327 197 000 196
5328 197 000 196
5329 197 000 196
5330 197 000 196
5331 197 000 196
5332 197 000 196
5333 197 000 196
5334 197 000 196
5335 197 000 196
5336 197 000 196
